id,comment_text,Score,Magnitude,Message
a450443c1996b725,"== Reciting of definitions is (IMHO) inappropriate == 

 It sounds like a grade school assignment to site definition after definition from different dictionaries and encyclopedias.  And it is a citing of secondary sources. 

 I would recommend giving the best definition of theodicy that you can.  If there is so much disagreement that this is impossible, then say that, and give the most pertinent meanings in common usage, with citations to original sources.",0.0,1.899999976158142,None
3dd72841b9183b5a,":Gender is determined by what's in a person's brain, which can sometimes fail to match up with what kind of fun bits a person happens to have between their legs.",0.5,0.5,None
18ffe1fa227b9c9a,""" 

 The article says: """"according to John Hockenberry of MSNBC the """"Son of Sam"""" case was reopened in 1976.""""  That """"1976"""" is obvioulsy a mistake or typo, but what year does Hockenberry really claim the case was """"reopened""""?   

 """,0.0,0.30000001192092896,None
d151f9f1c720afd7,three times. Your thoughts,0.0,0.0,None
1d3acdd728b001ac,"==Image copyright problem with Image:JohnFedko.jpg== 

  
 Thank you for uploading Image:JohnFedko.jpg. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page. 

 If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation.",0.0,1.2999999523162842,None
1459cc57540a2889,":::The fact that they are created by people that do not think about the policies and guidelines doesn't make it the correct thing to do. There are two reasons to have a list. The first is if it is modeled like Characters of Kingdom Hearts. If it would be possible to do that, I would not be trying to remove it. The second is if it would be impossible to cover the topic in other articles. I have already shown that that is not the case. We are not a fan site, so you need to meet one of those two criteria.",-0.30000001192092896,2.9000000953674316,None
d21664edc9adcb88,"==fyi== 

 I thought that maybe you'd be interested in this:",0.0,0.10000000149011612,None
0ddc8ec13ef39d8a,""" 

 == War on Women: """"redefining rape"""" == 

 ==Notice of Neutral point of view noticeboard discussion== 
 Hello, CartoonDiablo. This message is being sent to inform you that there currently is a discussion at Wikipedia:Neutral point of view/Noticeboard regarding an issue with which you may have been involved.  Thank you. 

 This is a courtesy heads-up for you.  I'm adding everybody who worked on the article since I have.  - """,0.0,1.600000023841858,None
73a513a44dc0311c,""" and would be a good cash crop for our nation's farmers.  

  

 Who opposes legalizing Marijuana and why  

 There are many types of people who oppose legalizing Marijuana for a variety of reasons. Many of these groups have some very strange reasons and selfish interests. Many are just ignorant of the facts. Here's some of the opposition:  

 The Uninformed - People who believe the misinformation that Pot is harmful to society. 

 The Government - Pot has been illegal for so long that no politicians have the political courage to tell the truth about Pot. The ones that do tell the truth are defeated by their opponents that paint them as a druggie. Many of these anti-drug politicians are funded by the Alcohol lobby.  

 Religion - Anything fun is sin and of the Devil. Churches might lose members as people figure out that God can't be that stupid.  

 Moralizers - The morally superior who enjoy looking down their noses at the less fortunate and get a sadistic thrill in putting people in jail.  

 People who do no Drugs - These people who don't drink, don't smoke, in some cases don't even drink coffee. They just don't understand why anyone would want to smoke anything or do any drug. From their perspective the world would be better off if no one did anything.  

 The Alcohol Lobby - Legalizing Pot would seriously cut into the sales of Beer. Pot would become the recreational drug of choice because it is safer than Beer.  

 The Tobacco Lobby - Pot has the ability in some people to help them break the addiction of nicotine. Pot smoking could actually reduce the number of tobacco addicts.  

 
 Law Enforcement - There are a lot of people who make a living fighting Pot who would have to go get a real job if Pot were legalized. Police departments get a lot of funding to fight Marijuana and those funds could be returned to the taxpayer if Pot were made legal. Cops would have to chase robbers, rapists, and murderers.  

 Government Agencies - Using unconstitutional civil forfeiture laws the government has been able to use the presence of Pot to steal billions of dollars of private property from the People. Drug laws have been an excuse to circumvent our constitutional right and justify wire tap laws, the erosion of protection from illegal searches, key recovery encryption, and domestic spying. If you take a politically unpopular position like this one I'm taking now, the government can plant drugs on you and put you away.  

 Pot Dealers - If Pot were legalized then people making money off of selling Pot illegally would be out of business. Pot prices would drop to $10 a bale. Crime relating to illegal Pot money would vanish.  

 Wood Industry - Hemp would become the primary source of fiber for paper products as well as a new source for building materials. We wouldn't have to cut down every big tree in the world.  

 Private Prisons - If Pot were legalized the private prison industry would be hurt. They would no longer jail Pot smokers. It could free up space for violent criminals.  

 Trial Lawyers - Normal people caught with a joint spend billions each year on lawyers to get them off of criminal charges after getting caught with a joint. Lawyers get rich off of the Marijuana laws. If Marijuana were legal this money could be spent sending your kids to college.  

 Mental Hospitals - There's a big industry treating people for problems they don't have. If you have insurance, you're crazy until the insurance coverage runs out. If you smoke Pot then you have mental problems. If Pot were legal some of these people would have to get real jobs. We should start treating people who are addicted to 12 step programs.  

 Republicans - Pot helps you see reality the way it really is. It's harder to con a Pot smoker on political issues. Once you get stoned it's harder to want to hate Liberals, Queers, Blacks, Pregnant Teens, Draft Dodgers, President Clinton, Feminists, Lesbians, Pot Smokers, and other people the Republicans want you to hate. When you're stoned it's harder to like Newt Gingrich, John Ashcroft, the KKK, the Christian Coalition, Jerry Falwell, Pat Buchanan, Reverend Sun Myung Moon, People who beat Gay's to Death, People who blow up Abortion Clinics, and the morally superior in general.  

 Political Cowards - Politicians like to pose with police as somebody who is """"against drugs"""" promising to lock up all the pot smokers and throw away the key. These people need an artificial issue to be against so they don't have to face real issues like how to protect the public from crooked lawyers and crooked judges. Political cowards cross all party lines when it comes to pot and includes President Clinton.  

 Others - These groups could also be hurt by legalizing Pot. Car body shops would get less alcohol related wrecks to",-0.10000000149011612,19.5,None
7b7adb4d6aa6a8e3,"Paid editing ; former editing on wp  

 Hello, 

 Could you please tell us  
 * if you have ever edited wikipedia before with another account ? 
 * if you are paid for editing wikipedia ?  

 Thank you.",0.0,0.800000011920929,None
03fc4823d5cdd721,Carol Moore is a liar as well as an anti-Semite.,-0.800000011920929,0.800000011920929,None
0efe977398a4cc11,":::::No. Don't really know the views of other IPCC critics, who are they? (The notable and qualified ones that is)",0.0,1.2999999523162842,None
67ab0fd505e291f6,REDIRECT Talk:Amref Health Africa,0.0,0.0,None
902a1603cd1c730a,"""::: Still, TOO MANY QUOTES. For instance, take a look at the Richard Feynman article; despite the fact a lot of the things he has said are extremely interesting and resemble his character well, they don't need to be quoted verbatim, so long as what he was saying, and it's importance is quoted. For instance, instead of writing out his entire monologue in which he describes motion and it's relevance through a joke, can easily be surmised by """"also used humorous methods of relating material to the real-world [ref]"""". When i was in university, i was told an important fact, even when quoting small texts; """"Don't just dump a quote into a text""""  which seems to be going on here. 

 ::: If you see the article, for instance, there is  """"''Pat Barker, in the third novel in her Regeneration Trilogy, The Ghost Road suggests a reason for these problems but Rivers himself, although he may have had some idea of the causes, does not appear to cite them fully in his writings. However, in 'Instinct and the Unconscious' he also states that he had at least begun to realise the cause: """". Now, it can easily be said """"Suchandsuch noted that blahblahblah [ref], due to his tone [ref] blahblah [ref]"""", rather than quoting exactly what he has said in a long drawn out fashion. Also, isnt there a chance of the quotes that are almost a page long being something that represents a POV, as well as non-wiki grammar? No offence intended.   

 """,-0.10000000149011612,4.300000190734863,None
8d5048ead8648126,hannah montana and miley cyrus are 2 dif people hannah is a boy she doesnt have boobs!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Its true!!!!!!!!!!!!!!!!!!!!!!!!!!!1,0.0,0.0,None
f418f14838620afa,"== AfC == 

 I noticed that you have joined us, so welcome! If you have any questions or comments, please make yourself heard at WT:WPAFC. Best wishes,",0.5,2.200000047683716,None
a4e87e53f16531e0,""" 

 == Intro == 

 The current Lead needs improvement. This is a suggestion, based on MOS Lead and selection criteria:  

 """"This is a list of Welsh people (), an ethnic group and nation associated with Wales. 

 Historian John Davies argues that the origin of the Welsh nation can be traced to the late 4th and early 5th centuries, following the Roman departure from Britain, although Brythonic, Celtic languages seem to have been spoken in Wales far longer. 

 This list is for people of Welsh heritage and descent, and for people otherwise considered to be Welsh, either through birth or adoption. Only those meeting notability criteria are included on this list."""" 

 Any comments/suggestions for improvement, please.   """,0.10000000149011612,1.5,None
2bb5d905c54ed37b,"==Wikipedia:Articles for deletion/List of honorific titles in popular music (2nd nomination)== 
 As one of the largest contributor to this article, I wanted to let you know that the article is currently up for deletion.",-0.699999988079071,0.699999988079071,None
2fcfb4ada6ddb535,"== hey! == 

 whats up! send me some messages im bored as a bee!!!!",0.10000000149011612,0.5,None
267f2d939e2ab6bb,""" 

 == Number of GA reviews! == 

 Is there any way to find out number of GA reviews done by an editor?    """,0.10000000149011612,0.6000000238418579,None
ce3c75ec6394f7ad,:You're very welcome!,0.800000011920929,0.800000011920929,None
cb1225532eaed246,"Second version 

 Then would the following be acceptable as the first sentence? 

 :This page lists two lines of monarchs each of whom reigned over parts of present-day Canada, both lines beginning approximately at the turn of the 16th century, with one ending in 1763 and the other continued by the present Queen of Canada.",-0.10000000149011612,0.5,None
ec559e73f5d8d4ba,"Hello catamite appeasing muslims, go to make oral sex with muslims",0.20000000298023224,0.20000000298023224,None
543a9a4a445521cf,"== Prevention section == 

 I kinda don't like how the prevention section is winding up.  Although odds for infection are worst for blood transfusions and injection drugs, the odds for all the sex is quite low.  I know that this is accurate as it came from the CDC, but if as a guy my chances of catching HIV is 1 in 10,000 if i am hetero, then i'm not gonna care if i wear a condom or not, ya know?  I don't want to sound NPOV, but it can be a lot more dangerous than that, especially with other STDS present/co-infections.",-0.20000000298023224,1.899999976158142,None
bb95abd922ffb206,": Ignore him P Joking, but congratulations for your imminent adminship anyway D  Enjoy the mop!",0.8999999761581421,0.8999999761581421,None
82d6d34a64fa4d91,""" 

 ::John, I see Tony has already dug up the diff for you, but as you can see I never called him stupid, I said """"it would be stupid of him to say X in the future"""". That is clearly not the same thing. I also don't see why I'm being accused of being """"invested in the status quo"""" when I'm the only editor there actually working to implement all the changes that Tony and others are asking for. I have nothing further to say on the topic.   """,-0.20000000298023224,2.4000000953674316,None
cba955d833a6b2b7,":::::He might have if he had seen my comment before you redacted his edit.  If you look at his edits, that was his only edit today at the time.  Just took time.v/r -",0.0,0.20000000298023224,None
8c355877344b2b68,""" 

 == Israel Johnson == 

 I'm afraid the article Israel Johnson you recently created has some problems.  
 *It doesn't cite any reliable sources, Indeed it has no sources at all. Sources mut be cited to comply with our verifibility policy. 
 *It doesn't indicate why this person is significant or important.  To retain an article on wikipedia, the person must be notable. 
 *It gives his birth year as 1990, so he is 20 now. it says he is """"working to get his license in professional engineering"""". This is not consistent with being a """"Professional engineer designer who has copyrighted designs such as the mechanical robot"""".  

 Please edit the article to deal with these issues, or explain why the article should be kept at Talk:Israel Johnson. Othersie it is likely to be deleted shortly.   """,0.0,2.799999952316284,None
bf0c66f7e928ae51,""" 

 == Could really Al Jazeera be considered as a neutral source of information on this subject? == 

 This page reference the state of Qatar as """"Economic and military support"""" of one of the belligerent. Therefore, as Al Jazeera is a Qatari state-owned broadcaster, its neutrality can be debated. Therefore, to make sure this article present a neutral point of view, I suggest the removal of all references to Al Jazeera publications and suppression of all text part referenced by them.""",0.0,0.8999999761581421,None
3a66ef1b1ba54998,"== patrick hennessy == 

 Seeing as you put the tag there in the first place surely it is your responsibility to remove.",0.10000000149011612,0.5,None
5d8ab90ffa4d01b6,== A barnstar for you ==,0.20000000298023224,0.20000000298023224,None
22b742459a2b76e0,"== July 2009 == 
  Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.     
 :If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.",-0.30000001192092896,0.8999999761581421,None
d008f0fe47fccfb2,"I just read the hole talk page, and couldn find any topics about this. Anyway, is a legitimate question also to me, as if Brahmacharya isn't just the greatest way to uncover pedophilia and young lust sex. Many books  have done this legitimate question. Or is it just me how finds uncredible that as proof of divinity you prefear to sleep with youngs instead of your wife?",0.10000000149011612,0.800000011920929,None
5b4909186400f89f,"How the hell is telling someone to stop stalking me, an attack? you fool.",-0.4000000059604645,0.8999999761581421,None
ab46b6c3c3507d25,"==Goodbye and so long== 
 why isnt goodbye and so long(or the real title, niggers) on here",-0.699999988079071,0.699999988079071,None
2153eab940a8da53,""" 
 ::::Agreed. There is no scientific discussion as far as I know about why this should matter, but there is also no scientific discussion on why per capita rating is better or more relevant than by nation. This is not so much a scientific debate as one of interpreting statistics, and as such there is no 'right' way to analyze the numbers we see on emissions. Being as both analysis have political consequences, the best way to maintain neutrality is to represent both points of view. Sort of like how when the US government formed there was disagreement on how states would be represented in Congress, resulting in both the Senate (by state) and the House (by population): neither solution could have stood on its own. ~ | """,-0.10000000149011612,1.899999976158142,None
c1cecfad4b0c0a68,""" 

 == what the f_ _ _ with the demographics section? == 

 What's with the racist """"half of South Korea"""" statement.  Wikipedia who is the racist that added that statement.  They should be banned""",0.0,1.2000000476837158,None
9632632fc682c287,""" 

 == TN state elections 2006 == 

 No Worries. Keep watching and Happy Editing. Cheers. ;) -  ( / Email) • """,0.30000001192092896,2.5,None
d39aac4b50879a2b,""" 

 == So, hmmmm == 

 You don't have to do this if you don't want to, but could you take a look at the Template:Infobox Scientist, that's used on this page, and as you can see, the top header text is out of the infobox, and interferes with tags or text on the page. It should be inside the box, as seen here (example of what it looks like is down the page in the documentation). I tried messing with it myself, but that is just above what I can do, they use different designs it seems like, so I couldn't just copy/paste and fix it. If you look and it seems easy, it would be great if the name of the person displayed inside the infobox, but if you don't want to deal with it, truly, don't feel bad, it isn't a huge deal. ~*Smile*~  """,0.0,2.299999952316284,None
12f7c2b8b389ac1f,""" 

 == Frida Kahlo's letters to Jose Bartoli - up for auction. == 

 These previously unpublished love letters are held by an heir of Bartoli and will be auctioned on the 15th of April. An essay on the Doyle New York site and the HuffingtonPost article both include online looks at several of them, along with some enclosures she tucked into the envelops. 

 * """"Cache of Unpublished Love Letters Written to Spanish Artist Jose Bartoli Between 1946-1949"""" - http://www.doylenewyork.com/content/more.asp?id=382 

 * """"An Important Archive of Frida Kahlo Letters: Synopses of the Letters by Hayden Herrera"""" [well-known Frida Kahlo scholar and biographer] - http://www.doylenewyork.com/pdfs/Herrera-Kahlo.pdf 

 * """"Frida Kahlo's Love Letters Give Glimpse Into The Guarded Artist's Private Life"""" - http://www.huffingtonpost.com/2015/04/02/frida-kahlo-love-letters_n_6989502.html 

 * """"Also, """"Review: ‘Diego Rivera and Frida Kahlo in Detroit’"""" - http://www.nytimes.com/2015/04/04/arts/design/review-diego-rivera-and-frida-kahlo-in-detroit.html?hp&action;=click&pgtype;=Homepage&module;=photo-spot-region&region;=top-news&WT.nav;=top-news&_r=0 

 * NYT Kahlo articles (though none turn up about this auction, maybe soon or at least soon afterwards) - http://query.nytimes.com/search/sitesearch/?action=click&contentCollection;=Art%20%26%20Design&region;=TopBar&WT.nav;=searchWidget&module;=SearchSubmit&pgtype;=article#/frida%20kahlo%20letters 

 Enjoy reading the articles,   """,0.20000000298023224,3.5999999046325684,None
74983fdb25be5948,":Just to let you know, I've unblocked him, after he retracted all of his statements, but I suggest we both keep a close watch on him.",0.5,0.5,None
0c9163fad90c911a,"== Your actions with  == 

 Your actions in this case have shown your extremely inane conduct. You really strive to be a Wikipedia admin? You become an admin by contributions, not by attempting to kiss ass. I fully support Raymond Lopez's actions in replacing Stirling Newberry's publicity pic with a true and accurate pic. You shouldn't revert unless you know what's really going on. That's all for now.",0.0,3.4000000953674316,None
a834690eed28a0e2,""" 

 == More deletion of criticism == 

 Here we go again. The comment claims WP:SPS and WP:BLP, but as I pointed out on their talk page, neither one fits. BLP does not protect large institutions and SPS makes an exception for a source that is an """"established expert on the subject matter, whose work in the relevant field has previously been published by reliable third-party publications"""". 

 I urge the editor to revert immediately, but I will not touch the article without a full consensus.   """,-0.10000000149011612,1.399999976158142,None
885afc11dfc25852,Wikipedia 15 in Winnipeg,0.0,0.0,None
ebe0b8613437247c,""" 

 == What is Around the World? == 

 It's a collaboration using advanced wiki-tools.  It is sponsored jointly by WikiProject Lists of basic topics and WikiProject Geography. 

 Using these advanced tools, we are building a profile for every country of the world.  These drafts are listed at Wikipedia:WikiProject Lists of basic topics. 

 These profiles summarize essential information on each country.  They are """"topic outlines"""", but at the same time they are so much more, because Wikipedia is a hypertextual environment.  Most of the topics presented are linkified, which turns these pages into a sort of site map to material about each country on Wikipedia. 

 The profiles share a standard format.  So rather than tediously working on a single country to complete it, each participant works on all 200+ political entities, completing a single data item or detail across all of the pages.  For this they use advanced tools like WP:AWB, Linky, etc.  It goes fast, and since others are doing this at the same time, it  makes """"the World"""" (the set of country profiles) feel like a beehive, and the participants are its bees.  )  The energy is contagious. 

 And since you are moving from country to country, the tasks make it feel like you are traveling all around the world, and you get to learn a little about every country as you do so.  This approach also allows for greater efficiency, because by the time you've done 30 or so of a particular item, you've figured out how to finish it faster and more effectively (such as where to find the data or how to make adjustments), and this specialization speeds up development - but more importantly it reduces errors. 

 The tasks are varied, which adds even more variety to the project.  Some tasks are look-ups-and-fill-ins, some are copy and paste, some are image hunts, some are maintenance adjustments, some are link fixing, some are blue-linking (creating an underlying redirect so a link turns blue), some are fact checking, etc. 

 Standing by to help are co-coordinators, who can lend a helping hand to participants, provide instruction and tips on how to use the tools, and help them find what they are looking for.  Co-coordinators also use advanced tools to inspect the work of participants, and touch it up as needed, or if a task was done wrong throughout, point this out to the participant so he or she can make the necessary corrections. 

 Co-coordinators are working on the set of pages right now, to familiarize themselves with """"the World"""" so they can help more effectively by the time the main event starts.  But there's still lots of preparation left to be done, and we are looking for editors experienced in advanced wikitools who would like to become co-coordinators. 

 '''''''''' """,0.20000000298023224,9.699999809265137,None
64da62b647fe6f79,""" 

  Please do not vandalize pages, as you did with this edit to Alan Sugar. If you continue to do so, you will be blocked from editing.   """,0.0,0.30000001192092896,None
c8387320249c8b94,"== your moms house == 

 where does your mom live??????? 
 whered she come from?????????",0.10000000149011612,0.5,None
1536929410cc24be,::What?! The majority of Americans are obese? The majority of obese are Americans?? Are you retarded?? Serious question.,0.0,0.4000000059604645,None
a842ad441ad842e8,"Take that nonsense off about what the Italian said.  It hasnt been proven yet.  First he called him a terrorista now he insulted his family...blah blah blah.  Also, I love the article makes it seem like Zidane was just listening to him.  It's obvious as hell that they were jarring back and forth.  So your telling me that Zidane invited him for a tour of his vineyard and Matterazi said your mother is a terrorist whore????  The way it is written has obvious favoritism towards Zidane.",-0.4000000059604645,5.199999809265137,None
b6407be47800a6d5,hello what do u want to know about socks u put them on ur feet and they keep them warm they come in many different colors they are ugly they are long and short they really stink! why do9 people wear socks so they do not get blisters!,-0.4000000059604645,0.8999999761581421,None
f1120e36c1c80116,"== GAY LUIGI == 

 SPAGHETTI TOAST OL",0.20000000298023224,0.5,None
